Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term (Y),Interest_Type,Interest,APRC,Mortgage_Loan_Amt,Mortgage_Down_Payment,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Fixed_Rate_Term,Source
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 4.74% until 30/04/2023,,Offline,30,Variable,4.74%,4.29%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 4.74% until 30/06/2023,,Offline,30,Variable,4.74%,4.26%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,TSB,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 5.09% until 30/06/2028,,Offline,30,Variable,5.09%,4.68%,72000,20%,New Purchase,Primary Residence,Principal + Interest,10.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +0.89% for 2 years,,Offline,30,Variable,1.39%,3.62%,216000,20%,New Purchase,Primary Residence,Principal + Interest,,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.5% until 30/04/2020,,Offline,30,Variable,1.50%,3.76%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.54% until 02/07/2020,,Offline,30,Variable,1.54%,3.47%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.54% until 31/05/2020,,Offline,30,Variable,1.54%,3.66%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,TSB,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.59% until 30/06/2020,,Offline,30,Variable,1.59%,3.71%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.62% until 30/06/2020,,Offline,30,Variable,1.62%,3.72%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.71% until 01/07/2020,,Offline,30,Variable,1.71%,4.39%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +1.24% until 01/07/2020,,Offline,30,Variable,1.74%,4.40%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +1.29% for 2 years,,Offline,30,Variable,1.79%,3.68%,216000,20%,New Purchase,Primary Residence,Principal + Interest,,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.84% until 01/07/2021,,Offline,30,Variable,1.84%,4.21%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +1.34% until 02/07/2020,,Offline,30,Variable,1.84%,3.51%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.84% until 31/05/2020,,Offline,30,Variable,1.84%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.85% until 31/07/2020,,Offline,30,Variable,1.85%,3.73%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.85% until 31/07/2020,,Offline,30,Variable,1.85%,3.73%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.89% until 31/05/2021,,Offline,30,Variable,1.89%,3.57%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.89% until 30/06/2020,,Offline,30,Variable,1.89%,4.58%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.93% until 30/04/2020,,Offline,30,Variable,1.93%,3.77%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.94% until 02/07/2020,,Offline,30,Variable,1.94%,3.48%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.94% until 31/05/2020,,Offline,30,Variable,1.94%,3.67%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.94% for 3 years,,Offline,30,Variable,1.94%,3.63%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.94% for 2 years,,Offline,30,Variable,1.94%,3.77%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.95% until 30/06/2021,,Offline,30,Variable,1.95%,3.63%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +1.47% until 30/06/2020,,Offline,30,Variable,1.97%,3.77%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.99% for 5 years,,Offline,30,Variable,1.99%,3.38%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.02% until 30/06/2020,,Offline,30,Variable,2.02%,3.73%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.03% until 01/07/2020,,Offline,30,Variable,2.03%,4.39%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.04% until 31/07/2023,,Offline,30,Variable,2.04%,3.37%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.04% until 31/07/2023,,Offline,30,Variable,2.04%,3.37%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.04% until 31/05/2023,,Offline,30,Variable,2.04%,3.35%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.09% until 31/05/2021,,Offline,30,Variable,2.09%,3.56%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.09% until 31/05/2023,,Offline,30,Variable,2.09%,3.37%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +1.59% for 5 years,,Offline,30,Variable,2.09%,3.41%,216000,20%,New Purchase,Primary Residence,Principal + Interest,,comparethemarket.com
 2018-04-06,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +1.59% for 2 years,,Offline,30,Variable,2.09%,3.79%,216000,20%,New Purchase,Primary Residence,Principal + Interest,,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.1% until 30/04/2023,,Offline,30,Variable,2.10%,3.47%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +1.61% until 30/06/2020,,Offline,30,Variable,2.11%,3.79%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,TSB,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.14% until 30/06/2023,,Offline,30,Variable,2.14%,3.43%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,2.81% discount until 30/06/2020,,Offline,30,Variable,2.14%,4.60%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.18% until 01/07/2021,,Offline,30,Variable,2.18%,4.24%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.18% until 01/07/2021,,Offline,30,Variable,2.18%,4.29%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.19% until 30/04/2021,,Offline,30,Variable,2.19%,3.69%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.19% until 31/05/2021,,Offline,30,Variable,2.19%,3.63%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.19% until 30/04/2021,,Offline,30,Variable,2.19%,3.73%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.24% until 02/07/2023,,Offline,30,Variable,2.24%,3.28%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.25% until 01/07/2023,,Offline,30,Variable,2.25%,3.98%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.26% until 30/06/2023,,Offline,30,Variable,2.26%,3.47%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.29% until 31/05/2023,,Offline,30,Variable,2.29%,3.39%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.29% until 02/07/2020,,Offline,30,Variable,2.29%,3.53%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.29% until 01/07/2021,,Offline,30,Variable,2.29%,4.26%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,TSB,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.29% until 30/06/2023,,Offline,30,Variable,2.29%,3.48%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.29% for 3 years,,Offline,30,Variable,2.29%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.29% until 30/06/2020,,Offline,30,Variable,2.29%,3.82%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.33% until 01/07/2023,,Offline,30,Variable,2.33%,3.96%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.35% until 30/04/2023,,Offline,30,Variable,2.35%,3.52%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.38% until 30/06/2021,,Offline,30,Variable,2.38%,3.67%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.39% until 30/04/2023,,Offline,30,Variable,2.39%,3.52%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.39% until 30/04/2021,,Offline,30,Variable,2.39%,3.73%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.39% until 31/07/2020,,Offline,30,Variable,2.39%,3.81%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.39% until 31/07/2020,,Offline,30,Variable,2.39%,3.81%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.39% until 30/06/2021,,Offline,30,Variable,2.39%,4.48%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.4% until 30/06/2023,,Offline,30,Variable,2.40%,3.52%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +1.94% until 01/07/2020,,Offline,30,Variable,2.44%,4.46%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.44% until 30/04/2023,,Offline,30,Variable,2.44%,3.58%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.44% until 31/05/2023,,Offline,30,Variable,2.44%,3.49%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.46% until 30/06/2023,,Offline,30,Variable,2.46%,3.49%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.46% until 31/07/2020,,Offline,30,Variable,2.46%,3.77%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.49% until 31/05/2021,,Offline,30,Variable,2.49%,3.64%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.49% for 5 years,,Offline,30,Variable,2.49%,3.55%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.5% until 01/07/2023,,Offline,30,Variable,2.50%,4.07%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.59% until 02/07/2023,,Offline,30,Variable,2.59%,3.35%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.59% until 30/06/2021,,Offline,30,Variable,2.59%,4.46%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.59% until 30/06/2023,,Offline,30,Variable,2.59%,4.22%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.64% until 31/07/2020,,Offline,30,Variable,2.64%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.64% until 30/06/2020,,Offline,30,Variable,2.64%,4.63%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,2.31% discount until 30/06/2020,,Offline,30,Variable,2.64%,4.63%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.65% until 30/06/2021,,Offline,30,Variable,2.65%,3.78%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.68% until 31/07/2023,,Offline,30,Variable,2.68%,3.60%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.68% until 31/07/2023,,Offline,30,Variable,2.68%,3.60%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.69% until 31/05/2023,,Offline,30,Variable,2.69%,3.52%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.69% until 30/06/2020,,Offline,30,Variable,2.69%,3.83%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.74% until 02/07/2023,,Offline,30,Variable,2.74%,3.45%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.79% until 30/04/2023,,Offline,30,Variable,2.79%,3.65%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.79% until 01/07/2023,,Offline,30,Variable,2.79%,4.12%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.79% until 30/06/2020,,Offline,30,Variable,2.79%,4.65%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.79% until 30/06/2023,,Offline,30,Variable,2.79%,4.29%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.89% until 30/04/2028,,Offline,30,Variable,2.89%,3.43%,216000,20%,New Purchase,Primary Residence,Principal + Interest,10.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.92% until 30/06/2021,,Offline,30,Variable,2.92%,3.79%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.93% until 30/06/2023,,Offline,30,Variable,2.93%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,2.01% discount until 30/06/2020,,Offline,30,Variable,2.94%,4.73%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.99% until 31/05/2028,,Offline,30,Variable,2.99%,3.36%,216000,20%,New Purchase,Primary Residence,Principal + Interest,10.0,comparethemarket.com
 2018-04-06,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.03% until 31/07/2020,,Offline,30,Variable,3.03%,3.86%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.03% until 31/07/2020,,Offline,30,Variable,3.03%,3.86%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.04% until 30/06/2023,,Offline,30,Variable,3.04%,4.31%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.09% until 30/06/2023,,Offline,30,Variable,3.09%,4.39%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.13% until 30/06/2023,,Offline,30,Variable,3.13%,3.72%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.14% until 02/07/2023,,Offline,30,Variable,3.14%,3.54%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.14% until 30/06/2023,,Offline,30,Variable,3.14%,4.35%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,TSB,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.19% until 30/06/2028,,Offline,30,Variable,3.19%,3.52%,216000,20%,New Purchase,Primary Residence,Principal + Interest,10.0,comparethemarket.com
 2018-04-06,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.3% until 31/07/2023,,Offline,30,Variable,3.30%,3.76%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.3% until 31/07/2023,,Offline,30,Variable,3.30%,3.76%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.49% until 30/06/2023,,Offline,30,Variable,3.49%,4.46%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.59% until 30/06/2021,,Offline,30,Variable,3.59%,4.67%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.64% until 30/04/2020,,Offline,30,Variable,3.64%,4.05%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +3.19% until 01/07/2020,,Offline,30,Variable,3.69%,4.69%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.72% until 31/07/2023,,Offline,30,Variable,3.72%,3.91%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.72% until 31/07/2023,,Offline,30,Variable,3.72%,3.91%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
